Nom usuel de l'installation,Numéro de l'installation,Nom de la commune,Code postal,Nom du lieu dit,Numero de la voie,Nom de la voie,Longitude,Latitude,Aucun aménagement d'accessibilité,Nombre total d'équipements sportifs,Nombre total de fiches équipements
Aérodrome le Pontreau,490990004,Cholet,49300,,,Rue Charles Lindgergh,-0.880303,47.058123,Oui,3,3
Jeune France,490990005,Cholet,49300,,47,Rue Darmaillacq,-0.880303,47.058123,Non,7,7
Lycée de la Providence,490990006,Cholet,49300,,,Avenue du Maréchal Leclerc,-0.880303,47.058123,Non,7,4
Salle de la Caserne des Pompiers,490990007,Cholet,49300,,4,Impasse du Colonel d'Amade,-0.880303,47.058123,Oui,2,2
Bowling du Stadium de Cholet,490990008,Cholet,49300,,34,Rue d'Anjou,-0.880303,47.058123,Non,2,2
Asptt,490990009,Cholet,49300,,,Rue du Carteron,-0.880303,47.058123,Oui,8,3
Etang des Noues,490990010,Cholet,49300,Etang des Noues,,,-0.880303,47.058123,Non,3,3
Complexe Sportif René Demiannay,490990012,Cholet,49300,,,Rue Honoré de Balzac,-0.880303,47.058123,Non,8,4
Stade du Puy Saint Bonnet,490990013,Cholet,49300,Le Puy Saint Bonnet,,Rue du Stade,-0.880303,47.058123,Oui,10,7
Salle du Puy Saint Bonnet,490990014,Cholet,49300,Le Puy Saint Bonnet,,Rue Victor Ménard,-0.880303,47.058123,Oui,1,1
Stade de la Treille,490990015,Cholet,49300,,,Route de Nantes,-0.880303,47.058123,Oui,5,5
Salle Charles Péguy,490990016,Cholet,49300,,,Rue Charles Péguy,-0.880303,47.058123,Oui,2,2
Complexe Auguste Grégoire,490990017,Cholet,49300,,,Boulevard Victor Hugo,-0.880303,47.058123,Non,5,4
Salle D'Activités et de Gymnastique du Puy Saint Bonnet,490990018,Cholet,49300,Le Puy Saint Bonnet,33,Rue Nationale,-0.880303,47.058123,Non,1,1
Complexe Sportif Maréchal Juin,490990019,Cholet,49300,,,Boulevard du Maréchal Juin,-0.880303,47.058123,Oui,2,2
Complexe Marie Baudry,490990020,Cholet,49300,,13,Rue Marie Baudry,-0.880303,47.058123,Oui,2,2
Stade Henri Jousse,490990021,Cholet,49300,,,Impasse Mariani,-0.880303,47.058123,Oui,1,1
Complexe Mocrat,490990023,Cholet,49300,,,Avenue de Mocrat,-0.880303,47.058123,Oui,4,4
Plateau du Verger,490990024,Cholet,49300,,,Rue de Mourmelon,-0.880303,47.058123,Oui,2,2
Complexe Sportif Laënnec,490990025,Cholet,49300,,,Rue du Docteur Laënnec,-0.880303,47.058123,Non,8,6
Complexe Sportif Joachim du Bellay,490990026,Cholet,49300,,,Square de Liré,-0.880303,47.058123,Non,15,13
Salle Jean Macé,490990027,Cholet,49300,,,Avenue du Président Kennedy,-0.880303,47.058123,Oui,2,2
Complexe Sportif Bordage Luneau,490990028,Cholet,49300,,,Boulevard des Bois Lavau,-0.880303,47.058123,Oui,12,7
Stade du Bois D'Ouin,490990029,Cholet,49300,,,RD 20,-0.880303,47.058123,Oui,6,3
Stade Bordage Fontaine,490990030,Cholet,49300,,,Rue du Bordage Fontaine,-0.880303,47.058123,Oui,1,1
Lycée Renaudeau,490990031,Cholet,49300,,,Rue de la Tuilerie,-0.880303,47.058123,Oui,11,7
Stade de L'Aérodrome,490990033,Cholet,49300,,,Rue Charles Lindbergh,-0.880303,47.058123,Oui,3,3
Salle Rambourg,490990034,Cholet,49300,,,Rue de Rambourg,-0.880303,47.058123,Non,4,4
Stade Omnisports,490990036,Cholet,49300,,,Rue Jean Bouin,-0.880303,47.058123,Oui,3,3
Salle Turpault,490990037,Cholet,49300,,48,Rue des Bons Enfants,-0.880303,47.058123,Non,1,1
Salle du Plessis,490990038,Cholet,49300,,,Rue d'Italie,-0.880303,47.058123,Oui,1,1
Complexe Sportif Chambord,490990039,Cholet,49300,,,Rue de Chambord,-0.880303,47.058123,Oui,8,6
Stade de la Girardière,490990040,Cholet,49300,,,Rue de la Girardière,-0.880303,47.058123,Oui,4,3
Espace Rouge.Parc des Expositions de la Meilleraye,490990041,Cholet,49300,,,Avenue Marcel Prat,-0.880303,47.058123,Non,2,2
Etrier Choletais,490990042,Cholet,49300,Ribou,,,-0.880303,47.058123,Oui,4,4
Poney Club des Noues,490990043,Cholet,49300,Etang des Noues,,,-0.880303,47.058123,Oui,2,2
Cholet Moto Verte,490990044,Cholet,49300,La Papinière,,Rue de la Flèche,-0.880303,47.058123,Oui,1,1
Ribou,490990046,Cholet,49300,Ribou,,,-0.880303,47.058123,Oui,8,8
Tennis Club Choletais (Tcc),490990047,Cholet,49300,,,Avenue du Lac,-0.880303,47.058123,Oui,11,4
Plateau Coubertin,490990048,Cholet,49300,Parc de Moine,,Rue Jean bouin,-0.880303,47.058123,Oui,4,4
Sport Culture Animation Loisir Plessis (Scalp),490990049,Cholet,49300,,,Rue d'Italie,-0.880303,47.058123,Oui,5,1
Plateau Roland Geneste,490990051,Cholet,49300,,,Rue des Orfèvres,-0.880303,47.058123,Oui,5,4
Boulodrome,490990052,Cholet,49300,,17,Rue Sainte Melaine,-0.880303,47.058123,Non,6,2
Stade de Course de Cholet,490990053,Cholet,49300,Stade de CLENET,,,-0.880303,47.058123,Oui,1,1
Ecole du Puy Saint Bonnet,490990054,Cholet,49300,Le Puy Saint Bonnet,,Rue des Templiers,-0.880303,47.058123,Oui,2,2
Camping de Ribou,490990057,Cholet,49300,,,Allée Léon Mandin,-0.880303,47.058123,Oui,4,4
Groupe Scolaire la Bruyère,490990058,Cholet,49300,,4-6,Rue Jean de la Bruyère,-0.880303,47.058123,Oui,3,3
Groupe Scolaire la Bourie,490990059,Cholet,49300,,5,Rue de Mourmelon,-0.880303,47.058123,Oui,1,1
Ecole Jeanne D'Arc,490990060,Cholet,49300,,26,Rue du Devau,-0.880303,47.058123,Oui,1,1
Ecole Buffon,490990061,Cholet,49300,,12,Rue du Lieutenant Colonel de Malleray,-0.880303,47.058123,Oui,1,1
Groupe Scolaire Paradis,490990064,Cholet,49300,,,Rue Victor Retailleau,-0.880303,47.058123,Oui,4,2
Groupe Scolaire Molière,490990065,Cholet,49300,,,Rue Léon Maret / Rue Guy de Maupassant,-0.880303,47.058123,Oui,1,1
Ecole Marceau,490990066,Cholet,49300,,,Rue F.S. Marceau,-0.880303,47.058123,Oui,3,2
Groupe Scolaire Jules Verne,490990067,Cholet,49300,,,Avenue de Mocrat,-0.880303,47.058123,Oui,1,1
Ecole Saint Exupéry,490990068,Cholet,49300,,30,Rue Grignon de Montfort,-0.880303,47.058123,Oui,1,1
Ecole Charlotte et Emilie Brontë,490990069,Cholet,49300,,,Rue Charlemagne,-0.880303,47.058123,Oui,1,1
Ecole Chambord,490990070,Cholet,49300,,,Rue Chambord,-0.880303,47.058123,Oui,1,1
Ecole Les Turbaudières,490990071,Cholet,49300,,3,Rue des Orfèvres,-0.880303,47.058123,Oui,1,1
Ecole la Girardière,490990072,Cholet,49300,,63,Rue de la Girardière,-0.880303,47.058123,Oui,1,1
Jo Sécher,490990073,Cholet,49300,,30,Boulevard Gustave Richard,-0.880303,47.058123,Oui,1,1
Centre Aéré Etang des Noues,490990074,Cholet,49300,Etang des Noues,,,-0.880303,47.058123,Oui,4,3
Poney Club de la Grande Vignère,490990075,Cholet,49300,La Grande Vignère,,,-0.880303,47.058123,Oui,2,2
Centre Aéré du Bois de la Cure,490990076,Cholet,49300,Le Puy Saint Bonnet,,,-0.880303,47.058123,Oui,2,2
Gym' Form Agec,490990077,Cholet,49300,,6,Avenue du Chêne Rond,-0.880303,47.058123,Non,1,1
Salle du Bilboquet,490990079,Cholet,49300,,22-24,Rue de la Hollande,-0.880303,47.058123,Non,1,1
Lycée Jeanne Delanoue,490990080,Cholet,49300,,11,Boulevard Jeanne d'Arc,-0.880303,47.058123,Non,3,3
Lycée Sainte Marie,490990081,Cholet,49300,,43,Rue Saint Bonaventure,-0.880303,47.058123,Non,4,4
Collège Jeanne D'Arc,490990082,Cholet,49300,,19,Rue Etoile,-0.880303,47.058123,Oui,10,5
Eurespace,490990083,Cholet,49300,,,Rue Eugène Brémond,-0.880303,47.058123,Non,2,2
Jardin du Mail,490990084,Cholet,49300,,,Place du Mail,-0.880303,47.058123,Oui,1,1
Collège Saint Joseph,490990085,Cholet,49300,,45,Rue Darmaillarcq,-0.880303,47.058123,Non,9,4
Salle Bonnevay,490990087,Cholet,49300,,,Rue Le Corbusier,-0.880303,47.058123,Oui,1,1
Centre Social du Verger,490990088,Cholet,49300,,,Rue du Bois Régnier,-0.880303,47.058123,Oui,1,1
Sentier Pedestre,490990089,Cholet,49321,Puy Saint bonnet,,Place de l'église,-0.880303,47.058123,Oui,1,1
